0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:15 +0700] "GET /image/temp-7329036107498680084.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:15 +0700] "GET /image/temp-10075522682831764585.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:15 +0700] "GET /image/temp-13862094760385571107.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:15 +0700] "GET /image/temp-18128511448457962576.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET / HTTP/1.1" 200 28331
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/temp-13064240004351430671.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /js/header.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /css/bootstrap-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/temp-12235989262213754276.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/temp-8476700387786158058.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/temp-8262627340495498759.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/tieu-thuyet.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/sach-giao-khoa.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:26:50 +0700] "GET /image/truyen-tranh.png HTTP/1.1" 404 604
